Talhao;Plantio;IdParcela;AreaParc;DataPlantio;DataColeta;Linha;Arvore;Fuste;Cap;Ht;Categoria1;Categoria2;Inclinacao;CoordenadaX;CoordenadaY;Observacao
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;5;2;1;53.9;29.1;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;5;3;1;43.7;26.9;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;5;4;1;53.6;28.9;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;5;5;1;38.4;23.9;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;5;6;1;31.3;16.3;NORMAL;;0;-5397843354;-2051519347;
T-9A;P-9A;IFC_12_026;400;01/07/2010;26/09/2018;2;5;1;44.9;;NORMAL;;0;-5397843354;-2051519347;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;6;6;1;49.5;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;7;1;1;42;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;7;2;1;47.9;;NORMAL;;0;-5397565813;-205073792;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;1;1;1;53.1;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;1;2;1;41.1;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;1;3;1;48.5;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;1;4;1;42.3;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;2;1;1;51.1;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;2;2;1;56.5;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;2;3;1;55.3;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;2;4;1;52.4;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;2;5;1;52.9;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;2;6;1;49.9;;NORMAL;;0;-5397765369;-205216717;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;7;4;1;47.2;;NORMAL;;0;-5397368034;-2050822691;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;3;1;1;51.9;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;3;3;1;44.5;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;3;4;1;43.9;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;3;5;1;49.5;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;3;6;1;47.8;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;4;1;1;57.5;26.2;DOMINANTE;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;4;2;1;49.9;26.5;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;4;3;1;51.1;29.3;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;4;4;1;46.5;28.2;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;4;5;1;57.8;30.2;DOMINANTE;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;4;6;1;55.5;29.4;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;3;2;1;55.1;;NORMAL;;0;-5397765369;-205216717;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;7;3;1;46.5;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;7;2;1;49;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;7;1;1;49.8;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;3;6;1;55.6;28.9;DOMINANTE;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;3;7;1;50;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;4;1;1;55.9;26.8;DOMINANTE;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;4;2;1;55.6;27.2;DOMINANTE;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;4;3;1;54.8;27.3;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;4;4;1;52;27.4;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;4;5;1;50.9;26.6;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;4;6;1;56.5;26.2;DOMINANTE;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;4;7;1;51;26.1;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;1;1;40.1;23.9;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;2;1;30.2;19.1;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;3;1;45.3;25.6;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;4;1;44.4;23.8;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;5;1;47.3;24.5;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;6;1;48.3;24.1;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;7;1;46.2;24;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;1;1;54.9;26.5;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;2;1;42.3;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;3;1;47.2;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;4;1;52;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;5;1;45.3;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;6;1;50.3;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;7;1;49.1;;NORMAL;;0;-5397368034;-2050822691;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;4;7;1;49.8;28.9;NORMAL;;0;-5397765369;-205216717;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;3;5;1;47.8;;NORMAL;;0;-5397368034;-2050822691;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;5;1;1;56.6;29;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;5;3;1;;;FALHA;;0;-5397765369;-205216717;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;6;1;50.5;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;7;1;52.3;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;8;1;49.8;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;1;1;45.9;25;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;2;1;36.4;21.1;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;3;1;43.8;23.4;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;4;1;51.9;26.4;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;5;1;52.1;27.2;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;6;1;49.8;25.9;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;7;1;48.6;24.6;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;5;1;53.4;27.1;DOMINANTE;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;8;1;42.7;25.1;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;2;1;50.9;27.2;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;3;1;46.5;23.2;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;4;1;53.4;27.2;DOMINANTE;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;5;1;56.1;27.5;DOMINANTE;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;6;1;50.3;27.1;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;6;1;1;56.3;27.1;DOMINANTE;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;6;2;1;52.1;;TORTUOSA;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;6;3;1;50.6;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;6;4;1;51;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;6;5;1;52;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;1;1;53.3;26.3;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;4;1;48.9;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;3;1;53.4;26.2;DOMINANTE;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;2;1;46.3;;NORMAL;;0;-5397544724;-2050860876;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;5;4;1;53.5;32.1;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;5;5;1;49.8;29.5;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;6;1;1;57.6;28.1;DOMINANTE;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;6;2;1;55.5;29.3;TORTUOSA;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;6;3;1;59.8;32.6;TORTUOSA;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;6;4;1;48.9;29.8;TORTUOSA;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;6;5;1;58;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;7;1;1;50.1;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;7;2;1;46.6;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;7;3;1;53.1;;NORMAL;;0;-5397765369;-205216717;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;7;4;1;51.1;;NORMAL;;0;-5397765369;-205216717;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;1;1;1;51.1;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;1;2;1;49.2;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;1;3;1;50.6;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;1;4;1;51.1;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;1;5;1;47.3;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;2;1;1;47.7;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;2;2;1;35.3;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;2;3;1;53.3;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;2;4;1;53;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;2;5;1;38.7;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;2;6;1;;;FALHA;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;1;1;52.7;;NORMAL;;0;-5397544724;-2050860876;
T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;5;2;1;57.5;32.8;DOMINANTE;;0;-5397765369;-205216717;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;3;4;1;46.6;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;3;3;1;54.9;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;3;2;1;;;FALHA;;0;-5397368034;-2050822691;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;8;1;53.4;29.5;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;1;1;45.8;28.8;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;2;1;56.5;31.1;DOMINANTE;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;3;1;49.9;29.5;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;4;1;50.6;30.7;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;5;1;52.4;30.7;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;6;1;53.6;30.9;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;7;1;50.9;29.9;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;1;1;59.8;32.6;DOMINANTE;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;2;1;42.9;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;7;1;47.3;30.3;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;3;1;47.8;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;5;1;53.3;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;6;1;56.5;30.5;DOMINANTE;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;7;1;55.7;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;7;1;1;43.8;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;7;2;1;49.7;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;7;3;1;46.9;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;7;4;1;53.5;;NORMAL;;0;-5397871986;-2051370273;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;1;1;1;56.8;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;1;2;1;55.9;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;1;3;1;51.3;;NORMAL;;0;-5397110174;-2050786515;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;4;1;50.7;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;6;1;42.8;25.9;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;5;1;49.7;28.7;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;4;1;48.3;26.1;NORMAL;;0;-5397871986;-2051370273;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;7;3;1;45.1;;NORMAL;;0;-5397565813;-205073792;
T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;7;4;1;50.4;;NORMAL;;0;-5397565813;-205073792;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;1;1;1;52.4;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;1;2;1;54.9;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;1;3;1;44.9;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;1;4;1;53.6;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;1;1;50.7;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;2;1;49.8;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;3;1;46.7;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;4;1;46.3;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;5;1;33.5;;TORTUOSA;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;6;1;46.9;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;7;1;51.8;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;1;1;49.8;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;2;1;52.3;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;3;1;58.9;30.1;DOMINANTE;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;4;1;46.3;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;5;1;50.9;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;6;1;50.4;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;7;1;51.3;;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;1;1;49.7;28.8;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;2;1;51.4;30.8;NORMAL;;0;-5397871986;-2051370273;
T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;3;1;48.9;30.5;NORMAL;;0;-5397871986;-2051370273;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;1;4;1;46.6;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;1;5;1;51.3;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;1;1;47.9;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;2;1;52.8;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;5;7;1;63.1;30;DOMINANTE;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;6;1;1;;;FALHA;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;6;2;1;51.5;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;6;3;1;68.7;32.4;DOMINANTE;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;6;4;1;46.9;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;6;5;1;26.8;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;6;6;1;54.3;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;7;1;1;58.9;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;7;2;1;;;FALHA;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;7;3;1;;;FALHA;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;1;1;1;41.5;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;1;2;1;47.3;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;1;3;1;48.9;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;1;4;1;35.5;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;1;5;1;49.3;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;1;1;50.9;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;2;1;40.5;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;3;1;49.8;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;4;1;52.3;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;5;1;54.8;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;6;1;54.9;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;7;1;46.8;;NORMAL;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;3;1;1;56.5;28.4;DOMINANTE;;0;-5397368034;-2050822691;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;5;6;1;56.2;29.9;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;7;3;1;48.9;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;5;5;1;53.5;29.3;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;5;3;1;52.3;26.8;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;3;1;;;FALHA;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;4;1;45.3;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;5;1;;;FALHA;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;6;1;38.1;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;7;1;59.8;28.9;DOMINANTE;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;3;1;1;52.4;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;3;2;1;54.8;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;3;3;1;59.2;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;3;4;1;49.2;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;3;5;1;50.8;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;3;6;1;56.5;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;3;7;1;28.9;;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;3;8;1;46.6;;NORMAL;;0;-5397110174;-2050786515;
